,Order ID,Customer ID,Order DateTime,Product Name,Category,Quantity,Price,City,Delivery Time (mins),Order Status,Total Amount,Order Hour,Day,Month,IsWeekend,Order Period,High Order Value,Fast Delivery
657,ORD1657,CUST206,2023-08-05 13:49:00,Wheat Flour,Grains,1,82.58,Kolkata,71.07,Delivered,82.58,13,Saturday,August,Yes,Afternoon,No,Slow
658,ORD1658,CUST430,2023-02-08 10:30:00,Milk,Dairy,4,214.89,Bangalore,83.47,Delivered,859.56,10,Wednesday,February,No,Morning,Yes,Slow
659,ORD1659,CUST498,2023-06-29 06:31:00,Wheat Flour,Grains,2,146.54,Delhi,31.75,Delivered,293.08,6,Thursday,June,No,Morning,No,Slow
660,ORD1660,CUST160,2023-05-17 11:06:00,Fish,Meat,2,250.95,Hyderabad,12.91,Delivered,501.9,11,Wednesday,May,No,Morning,Yes,Fast
661,ORD1661,CUST276,2023-02-15 05:22:00,Apples,Fruits,4,241.02,Bangalore,40.33,Delivered,964.08,5,Wednesday,February,No,Morning,Yes,Slow
662,ORD1662,CUST450,2023-04-06 04:48:00,Milk,Dairy,1,72.24,Mumbai,74.35,Delivered,72.24,4,Thursday,April,No,Night,No,Slow
663,ORD1663,CUST364,2023-03-03 18:00:00,Potatoes,Vegetables,3,46.34,Hyderabad,0.0,Returned,139.02,18,Friday,March,No,Evening,No,Fast
664,ORD1664,CUST352,2023-05-27 01:41:00,Onions,Vegetables,5,83.27,Chennai,75.92,Delivered,416.34999999999997,1,Saturday,May,Yes,Night,No,Slow
665,ORD1665,CUST155,2023-09-14 05:23:00,Rice,Grains,5,33.52,Pune,33.63,Delivered,167.60000000000002,5,Thursday,September,No,Morning,No,Slow
666,ORD1666,CUST293,2023-12-08 22:59:00,Apples,Fruits,5,245.58,Chennai,69.1,Delivered,1227.9,22,Friday,December,No,Night,Yes,Slow
667,ORD1667,CUST261,2023-05-18 04:29:00,Chicken,Meat,2,401.58,Hyderabad,61.9,Delivered,803.16,4,Thursday,May,No,Night,Yes,Slow
668,ORD1668,CUST411,2023-07-29 14:50:00,Chicken,Meat,2,246.5,Hyderabad,63.18,Delivered,493.0,14,Saturday,July,Yes,Afternoon,No,Slow
669,ORD1669,CUST219,2023-06-02 08:38:00,Potatoes,Vegetables,1,361.4,Kolkata,78.91,Delivered,361.4,8,Friday,June,No,Morning,No,Slow
670,ORD1670,CUST134,2023-03-16 05:50:00,Shampoo,Personal Care,3,349.76,Chennai,85.85,Delivered,1049.28,5,Thursday,March,No,Morning,Yes,Slow
671,ORD1671,CUST174,2023-01-22 12:38:00,Tomatoes,Vegetables,3,29.17,Hyderabad,67.36,Delivered,87.51,12,Sunday,January,Yes,Afternoon,No,Slow
672,ORD1672,CUST390,2023-11-23 22:49:00,Butter,Dairy,2,237.91,Mumbai,15.74,Delivered,475.82,22,Thursday,November,No,Night,No,Fast
673,ORD1673,CUST289,2023-08-25 05:27:00,Potatoes,Vegetables,5,401.6,Pune,11.41,Delivered,2008.0,5,Friday,August,No,Morning,Yes,Fast
674,ORD1674,CUST343,2023-09-04 04:13:00,Bananas,Fruits,3,351.19,Chennai,0.0,Returned,1053.57,4,Monday,September,No,Night,Yes,Fast
675,ORD1675,CUST236,2023-03-11 17:07:00,Wheat Flour,Grains,5,464.34,Chennai,41.54,Delivered,2321.7,17,Saturday,March,Yes,Evening,Yes,Slow
676,ORD1676,CUST142,2023-04-15 07:19:00,Rice,Grains,1,461.94,Delhi,48.53,Delivered,461.94,7,Saturday,April,Yes,Morning,No,Slow
677,ORD1677,CUST305,2023-10-13 04:56:00,Potatoes,Vegetables,1,357.1,Hyderabad,0.0,Cancelled,357.1,4,Friday,October,No,Night,No,Fast
678,ORD1678,CUST172,2023-11-27 16:02:00,Shampoo,Personal Care,4,458.96,Hyderabad,25.0,Delivered,1835.84,16,Monday,November,No,Afternoon,Yes,Fast
679,ORD1679,CUST215,2023-04-16 14:14:00,Chicken,Meat,5,433.54,Mumbai,78.99,Delivered,2167.7000000000003,14,Sunday,April,Yes,Afternoon,Yes,Slow
680,ORD1680,CUST287,2023-10-19 17:26:00,Milk,Dairy,5,313.17,Bangalore,66.95,Delivered,1565.8500000000001,17,Thursday,October,No,Evening,Yes,Slow
681,ORD1681,CUST166,2023-03-02 14:47:00,Bananas,Fruits,4,155.73,Mumbai,10.44,Delivered,622.92,14,Thursday,March,No,Afternoon,Yes,Fast
682,ORD1682,CUST196,2023-07-21 21:55:00,Rice,Grains,3,397.63,Bangalore,0.0,Returned,1192.8899999999999,21,Friday,July,No,Night,Yes,Fast
683,ORD1683,CUST198,2023-04-13 15:00:00,Potatoes,Vegetables,4,257.56,Kolkata,74.23,Delivered,1030.24,15,Thursday,April,No,Afternoon,Yes,Slow
684,ORD1684,CUST441,2023-02-21 20:49:00,Milk,Dairy,3,47.87,Hyderabad,0.0,Returned,143.60999999999999,20,Tuesday,February,No,Evening,No,Fast
685,ORD1685,CUST170,2023-07-18 23:26:00,Apples,Fruits,4,450.32,Chennai,11.34,Delivered,1801.28,23,Tuesday,July,No,Night,Yes,Fast
686,ORD1686,CUST177,2023-06-06 02:44:00,Toothpaste,Personal Care,2,50.45,Delhi,87.42,Delivered,100.9,2,Tuesday,June,No,Night,No,Slow
687,ORD1687,CUST481,2023-03-05 10:38:00,Toothpaste,Personal Care,4,73.35,Delhi,35.29,Delivered,293.4,10,Sunday,March,Yes,Morning,No,Slow
688,ORD1688,CUST300,2023-11-22 20:51:00,Shampoo,Personal Care,4,228.71,Delhi,13.87,Delivered,914.84,20,Wednesday,November,No,Evening,Yes,Fast
689,ORD1689,CUST134,2023-03-04 15:08:00,Tomatoes,Vegetables,5,408.22,Chennai,71.2,Delivered,2041.1000000000001,15,Saturday,March,Yes,Afternoon,Yes,Slow
690,ORD1690,CUST423,2023-08-23 13:17:00,Shampoo,Personal Care,5,126.83,Kolkata,0.0,Cancelled,634.15,13,Wednesday,August,No,Afternoon,Yes,Fast
691,ORD1691,CUST207,2023-09-18 17:22:00,Onions,Vegetables,3,342.67,Chennai,83.73,Delivered,1028.01,17,Monday,September,No,Evening,Yes,Slow
692,ORD1692,CUST245,2023-05-17 23:53:00,Rice,Grains,1,47.44,Delhi,0.0,Cancelled,47.44,23,Wednesday,May,No,Night,No,Fast
693,ORD1693,CUST223,2023-08-16 15:42:00,Rice,Grains,2,342.91,Hyderabad,38.22,Delivered,685.82,15,Wednesday,August,No,Afternoon,Yes,Slow
694,ORD1694,CUST215,2023-02-25 01:26:00,Wheat Flour,Grains,1,288.49,Delhi,0.0,Cancelled,288.49,1,Saturday,February,Yes,Night,No,Fast
695,ORD1695,CUST168,2023-01-05 18:19:00,Fish,Meat,2,456.07,Kolkata,17.88,Delivered,912.14,18,Thursday,January,No,Evening,Yes,Fast
696,ORD1696,CUST157,2023-02-08 21:18:00,Apples,Fruits,1,284.87,Bangalore,55.6,Delivered,284.87,21,Wednesday,February,No,Night,No,Slow
697,ORD1697,CUST155,2023-07-14 02:19:00,Eggs,Dairy,3,70.26,Chennai,56.27,Delivered,210.78000000000003,2,Friday,July,No,Night,No,Slow
698,ORD1698,CUST450,2023-07-04 22:45:00,Shampoo,Personal Care,4,25.92,Chennai,33.73,Delivered,103.68,22,Tuesday,July,No,Night,No,Slow
699,ORD1699,CUST206,2023-02-21 17:49:00,Wheat Flour,Grains,1,440.36,Delhi,73.39,Delivered,440.36,17,Tuesday,February,No,Evening,No,Slow
700,ORD1700,CUST151,2023-06-01 10:26:00,Rice,Grains,3,309.8,Hyderabad,73.04,Delivered,929.4000000000001,10,Thursday,June,No,Morning,Yes,Slow
701,ORD1701,CUST119,2023-04-08 19:04:00,Shampoo,Personal Care,1,30.59,Hyderabad,16.37,Delivered,30.59,19,Saturday,April,Yes,Evening,No,Fast
702,ORD1702,CUST366,2023-10-30 20:34:00,Onions,Vegetables,5,448.9,Hyderabad,72.43,Delivered,2244.5,20,Monday,October,No,Evening,Yes,Slow
703,ORD1703,CUST326,2023-02-03 20:24:00,Wheat Flour,Grains,2,97.17,Mumbai,81.48,Delivered,194.34,20,Friday,February,No,Evening,No,Slow
704,ORD1704,CUST341,2023-05-30 15:35:00,Toothpaste,Personal Care,3,173.23,Bangalore,29.76,Delivered,519.6899999999999,15,Tuesday,May,No,Afternoon,Yes,Fast
705,ORD1705,CUST457,2023-04-03 03:03:00,Chicken,Meat,2,301.4,Bangalore,20.21,Delivered,602.8,3,Monday,April,No,Night,Yes,Fast
706,ORD1706,CUST149,2023-04-16 17:26:00,Bananas,Fruits,4,419.73,Chennai,69.46,Delivered,1678.92,17,Sunday,April,Yes,Evening,Yes,Slow
707,ORD1707,CUST173,2023-06-20 22:11:00,Shampoo,Personal Care,3,116.38,Delhi,57.14,Delivered,349.14,22,Tuesday,June,No,Night,No,Slow
708,ORD1708,CUST240,2023-07-05 09:07:00,Shampoo,Personal Care,4,287.14,Delhi,34.49,Delivered,1148.56,9,Wednesday,July,No,Morning,Yes,Slow
709,ORD1709,CUST371,2023-06-20 17:12:00,Chicken,Meat,4,179.19,Kolkata,0.0,Returned,716.76,17,Tuesday,June,No,Evening,Yes,Fast
710,ORD1710,CUST238,2023-05-25 08:45:00,Eggs,Dairy,5,399.56,Bangalore,0.0,Cancelled,1997.8,8,Thursday,May,No,Morning,Yes,Fast
711,ORD1711,CUST443,2023-01-06 18:11:00,Eggs,Dairy,5,344.29,Pune,27.71,Delivered,1721.45,18,Friday,January,No,Evening,Yes,Fast
712,ORD1712,CUST212,2023-09-12 20:19:00,Apples,Fruits,2,267.57,Mumbai,64.63,Delivered,535.14,20,Tuesday,September,No,Evening,Yes,Slow
713,ORD1713,CUST306,2023-10-31 02:48:00,Apples,Fruits,4,248.08,Kolkata,38.23,Delivered,992.32,2,Tuesday,October,No,Night,Yes,Slow
714,ORD1714,CUST246,2023-03-19 17:15:00,Toothpaste,Personal Care,1,68.36,Hyderabad,78.63,Delivered,68.36,17,Sunday,March,Yes,Evening,No,Slow
715,ORD1715,CUST145,2023-06-25 14:00:00,Rice,Grains,3,250.61,Mumbai,74.24,Delivered,751.83,14,Sunday,June,Yes,Afternoon,Yes,Slow
716,ORD1716,CUST233,2023-12-01 19:51:00,Bread,Bakery,4,328.87,Mumbai,56.13,Delivered,1315.48,19,Friday,December,No,Evening,Yes,Slow
717,ORD1717,CUST203,2023-02-03 14:53:00,Shampoo,Personal Care,2,22.55,Pune,65.19,Delivered,45.1,14,Friday,February,No,Afternoon,No,Slow
718,ORD1718,CUST338,2023-06-21 04:34:00,Onions,Vegetables,5,293.96,Delhi,47.55,Delivered,1469.8,4,Wednesday,June,No,Night,Yes,Slow
719,ORD1719,CUST223,2023-07-01 13:45:00,Eggs,Dairy,5,488.23,Hyderabad,31.79,Delivered,2441.15,13,Saturday,July,Yes,Afternoon,Yes,Slow
720,ORD1720,CUST186,2023-08-13 17:20:00,Tomatoes,Vegetables,2,421.6,Delhi,12.34,Delivered,843.2,17,Sunday,August,Yes,Evening,Yes,Fast
721,ORD1721,CUST239,2023-05-17 23:35:00,Bread,Bakery,2,147.18,Kolkata,48.53,Delivered,294.36,23,Wednesday,May,No,Night,No,Slow
722,ORD1722,CUST345,2023-12-29 21:37:00,Potatoes,Vegetables,2,260.19,Hyderabad,69.06,Delivered,520.38,21,Friday,December,No,Night,Yes,Slow
723,ORD1723,CUST123,2023-09-12 01:57:00,Butter,Dairy,3,66.72,Hyderabad,20.15,Delivered,200.16,1,Tuesday,September,No,Night,No,Fast
724,ORD1724,CUST144,2023-02-21 20:12:00,Milk,Dairy,5,42.11,Chennai,63.38,Delivered,210.55,20,Tuesday,February,No,Evening,No,Slow
725,ORD1725,CUST216,2023-11-29 12:50:00,Rice,Grains,4,435.82,Mumbai,36.08,Delivered,1743.28,12,Wednesday,November,No,Afternoon,Yes,Slow
726,ORD1726,CUST246,2023-03-14 17:54:00,Rice,Grains,3,132.38,Hyderabad,19.6,Delivered,397.14,17,Tuesday,March,No,Evening,No,Fast
727,ORD1727,CUST459,2023-05-02 01:16:00,Chicken,Meat,1,165.7,Pune,0.0,Returned,165.7,1,Tuesday,May,No,Night,No,Fast
728,ORD1728,CUST205,2023-05-22 10:33:00,Bananas,Fruits,2,396.56,Chennai,39.92,Delivered,793.12,10,Monday,May,No,Morning,Yes,Slow
729,ORD1729,CUST117,2023-10-30 19:36:00,Bread,Bakery,4,485.44,Chennai,30.5,Delivered,1941.76,19,Monday,October,No,Evening,Yes,Slow
730,ORD1730,CUST432,2023-10-27 20:32:00,Butter,Dairy,1,414.61,Hyderabad,82.07,Delivered,414.61,20,Friday,October,No,Evening,No,Slow
731,ORD1731,CUST140,2023-02-09 06:06:00,Shampoo,Personal Care,3,248.19,Mumbai,30.53,Delivered,744.5699999999999,6,Thursday,February,No,Morning,Yes,Slow
732,ORD1732,CUST483,2023-02-04 00:11:00,Milk,Dairy,5,281.08,Delhi,24.87,Delivered,1405.3999999999999,0,Saturday,February,Yes,Night,Yes,Fast
733,ORD1733,CUST336,2023-10-12 06:40:00,Onions,Vegetables,4,120.76,Delhi,63.1,Delivered,483.04,6,Thursday,October,No,Morning,No,Slow
734,ORD1734,CUST259,2023-03-27 09:29:00,Tomatoes,Vegetables,3,412.33,Delhi,35.41,Delivered,1236.99,9,Monday,March,No,Morning,Yes,Slow
735,ORD1735,CUST169,2023-10-06 07:12:00,Chicken,Meat,2,438.22,Bangalore,79.59,Delivered,876.44,7,Friday,October,No,Morning,Yes,Slow
736,ORD1736,CUST317,2023-07-20 06:58:00,Chicken,Meat,2,497.24,Delhi,0.0,Returned,994.48,6,Thursday,July,No,Morning,Yes,Fast
737,ORD1737,CUST481,2023-01-29 17:46:00,Bread,Bakery,3,186.97,Mumbai,56.06,Delivered,560.91,17,Sunday,January,Yes,Evening,Yes,Slow
738,ORD1738,CUST358,2023-03-29 23:25:00,Bananas,Fruits,4,62.09,Bangalore,28.28,Delivered,248.36,23,Wednesday,March,No,Night,No,Fast
739,ORD1739,CUST454,2023-11-07 09:53:00,Fish,Meat,4,93.69,Mumbai,0.0,Returned,374.76,9,Tuesday,November,No,Morning,No,Fast
740,ORD1740,CUST294,2023-12-11 18:06:00,Eggs,Dairy,1,145.38,Kolkata,72.56,Delivered,145.38,18,Monday,December,No,Evening,No,Slow
741,ORD1741,CUST191,2023-12-26 19:29:00,Butter,Dairy,3,24.84,Mumbai,0.0,Cancelled,74.52,19,Tuesday,December,No,Evening,No,Fast
742,ORD1742,CUST135,2023-08-04 22:45:00,Apples,Fruits,4,354.65,Mumbai,15.5,Delivered,1418.6,22,Friday,August,No,Night,Yes,Fast
743,ORD1743,CUST156,2023-02-14 15:12:00,Onions,Vegetables,4,215.9,Delhi,50.3,Delivered,863.6,15,Tuesday,February,No,Afternoon,Yes,Slow
744,ORD1744,CUST232,2023-01-03 03:10:00,Wheat Flour,Grains,4,253.55,Delhi,48.07,Delivered,1014.2,3,Tuesday,January,No,Night,Yes,Slow
745,ORD1745,CUST497,2023-03-16 11:30:00,Bananas,Fruits,5,147.88,Delhi,53.07,Delivered,739.4,11,Thursday,March,No,Morning,Yes,Slow
746,ORD1746,CUST423,2023-10-27 13:21:00,Rice,Grains,2,341.55,Pune,59.87,Delivered,683.1,13,Friday,October,No,Afternoon,Yes,Slow
747,ORD1747,CUST157,2023-03-23 06:06:00,Tomatoes,Vegetables,3,214.09,Mumbai,11.72,Delivered,642.27,6,Thursday,March,No,Morning,Yes,Fast
748,ORD1748,CUST270,2023-03-30 22:21:00,Bananas,Fruits,3,29.69,Chennai,70.29,Delivered,89.07000000000001,22,Thursday,March,No,Night,No,Slow
749,ORD1749,CUST106,2023-07-24 16:52:00,Shampoo,Personal Care,4,360.26,Bangalore,0.0,Cancelled,1441.04,16,Monday,July,No,Afternoon,Yes,Fast
750,ORD1750,CUST465,2023-05-15 23:20:00,Rice,Grains,3,90.46,Delhi,34.88,Delivered,271.38,23,Monday,May,No,Night,No,Slow
751,ORD1751,CUST303,2023-12-20 16:53:00,Toothpaste,Personal Care,3,146.82,Chennai,50.84,Delivered,440.46,16,Wednesday,December,No,Afternoon,No,Slow
752,ORD1752,CUST315,2023-09-25 14:21:00,Bananas,Fruits,1,23.93,Kolkata,44.64,Delivered,23.93,14,Monday,September,No,Afternoon,No,Slow
753,ORD1753,CUST130,2023-12-03 22:44:00,Bread,Bakery,3,67.39,Mumbai,57.65,Delivered,202.17000000000002,22,Sunday,December,Yes,Night,No,Slow
754,ORD1754,CUST420,2023-04-01 01:50:00,Butter,Dairy,2,381.69,Hyderabad,11.54,Delivered,763.38,1,Saturday,April,Yes,Night,Yes,Fast
755,ORD1755,CUST462,2023-10-10 17:47:00,Wheat Flour,Grains,1,283.17,Delhi,0.0,Cancelled,283.17,17,Tuesday,October,No,Evening,No,Fast
756,ORD1756,CUST486,2023-11-21 21:55:00,Rice,Grains,2,358.29,Delhi,51.36,Delivered,716.58,21,Tuesday,November,No,Night,Yes,Slow
757,ORD1757,CUST450,2023-10-22 06:41:00,Potatoes,Vegetables,3,179.16,Bangalore,35.68,Delivered,537.48,6,Sunday,October,Yes,Morning,Yes,Slow
758,ORD1758,CUST101,2023-11-24 23:19:00,Fish,Meat,2,339.95,Bangalore,64.36,Delivered,679.9,23,Friday,November,No,Night,Yes,Slow
759,ORD1759,CUST128,2023-08-22 12:54:00,Potatoes,Vegetables,3,253.04,Chennai,0.0,Cancelled,759.12,12,Tuesday,August,No,Afternoon,Yes,Fast
760,ORD1760,CUST134,2023-08-14 19:17:00,Chicken,Meat,2,130.79,Delhi,32.53,Delivered,261.58,19,Monday,August,No,Evening,No,Slow
761,ORD1761,CUST289,2023-06-03 15:02:00,Bread,Bakery,2,112.47,Kolkata,35.78,Delivered,224.94,15,Saturday,June,Yes,Afternoon,No,Slow
762,ORD1762,CUST323,2023-01-02 15:32:00,Bananas,Fruits,5,218.57,Pune,0.0,Cancelled,1092.85,15,Monday,January,No,Afternoon,Yes,Fast
763,ORD1763,CUST382,2023-05-17 10:53:00,Shampoo,Personal Care,3,129.8,Kolkata,75.6,Delivered,389.40000000000003,10,Wednesday,May,No,Morning,No,Slow
764,ORD1764,CUST154,2023-02-21 09:37:00,Shampoo,Personal Care,1,134.41,Delhi,82.78,Delivered,134.41,9,Tuesday,February,No,Morning,No,Slow
765,ORD1765,CUST469,2023-10-27 10:45:00,Bread,Bakery,1,27.95,Kolkata,54.88,Delivered,27.95,10,Friday,October,No,Morning,No,Slow
766,ORD1766,CUST466,2023-05-09 23:57:00,Toothpaste,Personal Care,2,202.82,Hyderabad,63.81,Delivered,405.64,23,Tuesday,May,No,Night,No,Slow
767,ORD1767,CUST192,2023-10-19 02:29:00,Eggs,Dairy,2,57.01,Kolkata,72.43,Delivered,114.02,2,Thursday,October,No,Night,No,Slow
768,ORD1768,CUST112,2023-02-12 23:16:00,Potatoes,Vegetables,1,274.4,Hyderabad,72.9,Delivered,274.4,23,Sunday,February,Yes,Night,No,Slow
769,ORD1769,CUST131,2023-02-06 03:49:00,Milk,Dairy,5,103.48,Pune,59.23,Delivered,517.4,3,Monday,February,No,Night,Yes,Slow
770,ORD1770,CUST265,2023-11-13 15:31:00,Bread,Bakery,1,315.79,Pune,25.77,Delivered,315.79,15,Monday,November,No,Afternoon,No,Fast
771,ORD1771,CUST383,2023-06-11 11:38:00,Bananas,Fruits,3,93.44,Kolkata,0.0,Returned,280.32,11,Sunday,June,Yes,Morning,No,Fast
772,ORD1772,CUST336,2023-07-25 18:03:00,Fish,Meat,2,73.57,Bangalore,79.61,Delivered,147.14,18,Tuesday,July,No,Evening,No,Slow
773,ORD1773,CUST144,2023-10-11 17:24:00,Wheat Flour,Grains,1,41.44,Kolkata,0.0,Cancelled,41.44,17,Wednesday,October,No,Evening,No,Fast
774,ORD1774,CUST199,2023-10-13 00:40:00,Eggs,Dairy,3,303.73,Pune,77.58,Delivered,911.19,0,Friday,October,No,Night,Yes,Slow
775,ORD1775,CUST258,2023-06-12 08:26:00,Wheat Flour,Grains,1,289.06,Pune,68.37,Delivered,289.06,8,Monday,June,No,Morning,No,Slow
776,ORD1776,CUST105,2023-06-07 02:03:00,Butter,Dairy,1,470.65,Kolkata,51.41,Delivered,470.65,2,Wednesday,June,No,Night,No,Slow
777,ORD1777,CUST300,2023-08-08 19:57:00,Tomatoes,Vegetables,1,104.99,Delhi,15.84,Delivered,104.99,19,Tuesday,August,No,Evening,No,Fast
778,ORD1778,CUST275,2023-04-11 01:16:00,Bananas,Fruits,4,379.54,Bangalore,83.63,Delivered,1518.16,1,Tuesday,April,No,Night,Yes,Slow
779,ORD1779,CUST283,2023-06-27 13:45:00,Bananas,Fruits,5,151.34,Chennai,63.78,Delivered,756.7,13,Tuesday,June,No,Afternoon,Yes,Slow
780,ORD1780,CUST389,2023-07-11 08:44:00,Tomatoes,Vegetables,4,483.93,Delhi,47.14,Delivered,1935.72,8,Tuesday,July,No,Morning,Yes,Slow
781,ORD1781,CUST494,2023-05-30 21:11:00,Eggs,Dairy,3,148.03,Pune,29.0,Delivered,444.09000000000003,21,Tuesday,May,No,Night,No,Fast
782,ORD1782,CUST147,2023-08-08 03:26:00,Bananas,Fruits,1,98.49,Kolkata,74.83,Delivered,98.49,3,Tuesday,August,No,Night,No,Slow
783,ORD1783,CUST232,2023-02-23 11:25:00,Tomatoes,Vegetables,4,217.6,Pune,81.48,Delivered,870.4,11,Thursday,February,No,Morning,Yes,Slow
784,ORD1784,CUST285,2023-04-11 21:40:00,Fish,Meat,5,352.29,Kolkata,51.9,Delivered,1761.45,21,Tuesday,April,No,Night,Yes,Slow
785,ORD1785,CUST121,2023-08-08 16:47:00,Tomatoes,Vegetables,2,372.55,Delhi,46.17,Delivered,745.1,16,Tuesday,August,No,Afternoon,Yes,Slow
786,ORD1786,CUST130,2023-05-18 09:16:00,Tomatoes,Vegetables,2,311.38,Chennai,87.5,Delivered,622.76,9,Thursday,May,No,Morning,Yes,Slow
787,ORD1787,CUST146,2023-11-26 06:45:00,Rice,Grains,5,111.54,Delhi,0.0,Cancelled,557.7,6,Sunday,November,Yes,Morning,Yes,Fast
788,ORD1788,CUST217,2023-04-12 00:23:00,Rice,Grains,1,146.26,Chennai,27.36,Delivered,146.26,0,Wednesday,April,No,Night,No,Fast
789,ORD1789,CUST305,2023-05-20 13:07:00,Tomatoes,Vegetables,5,185.47,Chennai,0.0,Returned,927.35,13,Saturday,May,Yes,Afternoon,Yes,Fast
790,ORD1790,CUST139,2023-04-18 15:00:00,Rice,Grains,2,338.03,Bangalore,27.15,Delivered,676.06,15,Tuesday,April,No,Afternoon,Yes,Fast
791,ORD1791,CUST418,2023-12-21 18:21:00,Rice,Grains,3,470.77,Chennai,0.0,Cancelled,1412.31,18,Thursday,December,No,Evening,Yes,Fast
792,ORD1792,CUST343,2023-10-03 02:17:00,Shampoo,Personal Care,1,389.92,Kolkata,66.23,Delivered,389.92,2,Tuesday,October,No,Night,No,Slow
793,ORD1793,CUST407,2023-03-12 09:57:00,Shampoo,Personal Care,4,418.97,Kolkata,0.0,Cancelled,1675.88,9,Sunday,March,Yes,Morning,Yes,Fast
794,ORD1794,CUST496,2023-01-14 13:16:00,Bananas,Fruits,3,440.44,Kolkata,74.65,Delivered,1321.32,13,Saturday,January,Yes,Afternoon,Yes,Slow
795,ORD1795,CUST292,2023-05-29 00:40:00,Eggs,Dairy,5,187.55,Chennai,35.05,Delivered,937.75,0,Monday,May,No,Night,Yes,Slow
796,ORD1796,CUST198,2023-02-16 00:53:00,Fish,Meat,5,328.01,Delhi,15.44,Delivered,1640.05,0,Thursday,February,No,Night,Yes,Fast
797,ORD1797,CUST434,2023-04-22 02:13:00,Milk,Dairy,4,346.4,Mumbai,26.3,Delivered,1385.6,2,Saturday,April,Yes,Night,Yes,Fast
798,ORD1798,CUST345,2023-06-24 19:28:00,Tomatoes,Vegetables,2,386.92,Pune,0.0,Cancelled,773.84,19,Saturday,June,Yes,Evening,Yes,Fast
799,ORD1799,CUST459,2023-06-25 20:29:00,Milk,Dairy,1,336.61,Bangalore,59.78,Delivered,336.61,20,Sunday,June,Yes,Evening,No,Slow
800,ORD1800,CUST239,2023-02-20 15:23:00,Potatoes,Vegetables,5,341.78,Mumbai,26.49,Delivered,1708.8999999999999,15,Monday,February,No,Afternoon,Yes,Fast
801,ORD1801,CUST304,2023-07-14 06:06:00,Onions,Vegetables,1,27.53,Kolkata,63.54,Delivered,27.53,6,Friday,July,No,Morning,No,Slow
802,ORD1802,CUST373,2023-06-26 10:02:00,Shampoo,Personal Care,4,322.15,Delhi,35.93,Delivered,1288.6,10,Monday,June,No,Morning,Yes,Slow
803,ORD1803,CUST454,2023-10-10 10:26:00,Onions,Vegetables,3,432.19,Chennai,57.96,Delivered,1296.57,10,Tuesday,October,No,Morning,Yes,Slow
804,ORD1804,CUST248,2023-03-10 10:46:00,Eggs,Dairy,2,491.34,Kolkata,0.0,Returned,982.68,10,Friday,March,No,Morning,Yes,Fast
805,ORD1805,CUST288,2023-12-27 16:16:00,Fish,Meat,1,460.68,Pune,53.68,Delivered,460.68,16,Wednesday,December,No,Afternoon,No,Slow
806,ORD1806,CUST476,2023-07-02 09:11:00,Onions,Vegetables,2,95.89,Bangalore,44.68,Delivered,191.78,9,Sunday,July,Yes,Morning,No,Slow
807,ORD1807,CUST394,2023-09-23 12:57:00,Chicken,Meat,5,335.77,Hyderabad,75.82,Delivered,1678.85,12,Saturday,September,Yes,Afternoon,Yes,Slow
808,ORD1808,CUST323,2023-05-16 05:42:00,Bananas,Fruits,5,225.49,Hyderabad,0.0,Returned,1127.45,5,Tuesday,May,No,Morning,Yes,Fast
809,ORD1809,CUST327,2023-12-10 01:26:00,Bananas,Fruits,5,278.64,Pune,0.0,Cancelled,1393.1999999999998,1,Sunday,December,Yes,Night,Yes,Fast
810,ORD1810,CUST477,2023-06-11 03:37:00,Rice,Grains,1,290.4,Hyderabad,0.0,Returned,290.4,3,Sunday,June,Yes,Night,No,Fast
811,ORD1811,CUST425,2023-05-19 11:11:00,Fish,Meat,5,448.96,Kolkata,82.44,Delivered,2244.7999999999997,11,Friday,May,No,Morning,Yes,Slow
812,ORD1812,CUST135,2023-01-14 16:43:00,Bananas,Fruits,4,288.66,Delhi,44.07,Delivered,1154.64,16,Saturday,January,Yes,Afternoon,Yes,Slow
813,ORD1813,CUST321,2023-12-30 12:51:00,Butter,Dairy,1,320.43,Pune,85.8,Delivered,320.43,12,Saturday,December,Yes,Afternoon,No,Slow
814,ORD1814,CUST187,2023-05-27 23:29:00,Bread,Bakery,2,465.72,Delhi,0.0,Cancelled,931.44,23,Saturday,May,Yes,Night,Yes,Fast
815,ORD1815,CUST410,2023-11-11 02:13:00,Chicken,Meat,2,360.26,Delhi,48.08,Delivered,720.52,2,Saturday,November,Yes,Night,Yes,Slow
816,ORD1816,CUST182,2023-03-24 21:37:00,Eggs,Dairy,3,233.05,Mumbai,15.86,Delivered,699.1500000000001,21,Friday,March,No,Night,Yes,Fast
817,ORD1817,CUST294,2023-05-28 07:37:00,Wheat Flour,Grains,2,305.97,Pune,54.09,Delivered,611.94,7,Sunday,May,Yes,Morning,Yes,Slow
818,ORD1818,CUST359,2023-07-07 09:07:00,Wheat Flour,Grains,2,303.97,Mumbai,64.64,Delivered,607.94,9,Friday,July,No,Morning,Yes,Slow
819,ORD1819,CUST267,2023-10-24 10:59:00,Bananas,Fruits,1,306.67,Kolkata,42.86,Delivered,306.67,10,Tuesday,October,No,Morning,No,Slow
820,ORD1820,CUST194,2023-08-16 14:46:00,Apples,Fruits,3,374.24,Chennai,20.6,Delivered,1122.72,14,Wednesday,August,No,Afternoon,Yes,Fast
